filename,x1,y1,x2,y2,x3,y3,x4,y4
547.jpg,2044,765,3879,1538,2738,3388,2738,3388
548.jpg,2080,419,3525,419,3518,2926,2008,2853
549.jpg,2203,679,3850,1538,2615,3301,2615,3301
55.jpg,1387,293,2275,87,3056,1306,2075,1731
550.jpg,2189,794,4053,1611,3063,3460,3063,3460
551.jpg,1488,1394,3619,534,4284,1892,1849,2752
552.jpg,1661,1488,3626,765,4284,1835,1871,2694
553.jpg,1632,397,3453,332,3468,3171,1820,3272
554.jpg,1365,476,3359,2023,2362,3222,563,1734
555.jpg,1401,1336,3829,794,3988,3012,1286,2846
556.jpg,1994,621,3937,1835,2673,3410,2673,3410
557.jpg,2160,693,3598,245,3504,3417,2066,3027
558.jpg,1994,708,3735,1683,2492,3301,2492,3301
559.jpg,939,1343,3164,939,3590,2239,1112,2731
56.jpg,1475,112,2356,343,1825,1681,737,1306
560.jpg,1907,1452,3872,390,4111,1972,1488,2723
561.jpg,2369,881,4342,1127,3475,3099,1864,2051
562.jpg,1141,881,2333,158,3793,2225,2521,3157
563.jpg,968,1719,2933,361,3793,1719,1437,2955
564.jpg,1466,1257,3677,621,3959,2239,1257,2572
565.jpg,1690,1351,2579,534,3908,2442,2434,3381
566.jpg,2254,765,4255,1358,3316,3157,1719,1943
567.jpg,1199,1264,3496,216,4082,2073,1293,2781
568.jpg,2037,1286,2904,621,3764,2138,2463,2868
569.jpg,1647,823,3995,1459,3590,2926,1257,2297
57.jpg,1087,437,2800,312,3181,1168,1168,1531
570.jpg,2131,505,3879,1603,2846,2983,2846,2983
571.jpg,1799,621,4400,859,3496,3330,1199,2059
572.jpg,765,1820,3070,708,3966,2037,1271,3417
573.jpg,332,1676,2832,650,3424,2377,758,3359
575.jpg,2499,245,2499,245,1668,3460,505,2377
576.jpg,736,1076,1929,390,3070,2550,1654,3301
577.jpg,1336,447,4053,1112,3135,3287,736,1965
578.jpg,2051,158,4371,1177,2796,3345,2796,3345
58.jpg,1162,537,2456,187,2881,818,1500,1356
581.jpg,1445,332,3728,1791,2788,3215,592,1755
582.jpg,2008,1488,3800,534,4053,2283,1835,2694
583.jpg,1401,1712,3309,390,4082,1661,1517,2976
584.jpg,796,298,2714,623,3039,1680,487,1381
585.jpg,1531,1705,3330,679,3677,2109,1286,2926
586.jpg,1885,1481,3793,476,4284,1799,1719,2694
587.jpg,421,170,1488,600,2227,2577,560,2478
589.jpg,1083,679,2514,216,3244,2709,1473,3157
59.jpg,1212,12,2456,12,2256,1756,812,1562
591.jpg,1921,1199,2962,274,4342,2066,2326,3359
594.jpg,1249,1365,3829,1054,4400,2355,621,2694
595.jpg,1596,1351,3778,736,4168,1986,1257,2521
597.jpg,1892,1300,2767,563,3648,2449,2290,3186
598.jpg,1560,1640,3720,823,4313,2138,1372,2983
599.jpg,1654,1524,3742,1025,4255,1892,1372,2550
6.jpg,956,437,2650,437,2856,1262,737,1331
60.jpg,1487,681,2943,112,3581,887,2093,1737
601.jpg,1690,686,3164,245,4139,2694,2174,3171
602.jpg,1950,1105,3504,910,3764,3460,2283,3460
603.jpg,2348,476,3706,982,3179,3244,1690,2868
605.jpg,1199,686,4371,14,4400,2752,1271,2391
606.jpg,2333,72,2333,72,4111,2102,2745,3099
607.jpg,447,426,2340,274,2449,3251,816,3446
61.jpg,987,587,2468,162,3006,893,1425,1581
611.jpg,2897,14,4371,1054,2492,3236,2492,3236
612.jpg,1517,664,3186,534,3215,3244,1719,3330
613.jpg,1329,917,4436,736,4573,3063,708,2557
614.jpg,534,339,2348,130,2557,3056,859,3330
616.jpg,1372,1835,3200,361,4284,1864,1936,3215
621.jpg,2268,216,3822,0,3937,3272,2485,3099
622.jpg,2037,888,3077,0,4082,2456,2340,3128
623.jpg,2095,231,3655,14,3648,3244,2210,2998
626.jpg,151,14,787,36,686,238,151,14
63.jpg,768,287,2768,506,2937,1725,756,1793
631.jpg,1488,332,3113,332,3128,3048,1683,3085
633.jpg,1950,570,3301,303,3345,3215,2008,2955
636.jpg,3077,101,4428,1416,4428,1416,2203,3272
637.jpg,1314,151,3280,43,3316,3258,1394,3236
64.jpg,1243,112,3075,481,2956,1681,837,1162
640.jpg,1661,1278,2637,765,3699,2268,2463,2926
641.jpg,1712,267,3504,14,3590,3460,1632,3251
644.jpg,2709,274,4168,1293,2312,3460,2312,3460
647.jpg,1777,166,3829,14,3872,3446,1943,3179
655.jpg,1372,874,4233,274,4248,2969,1372,2507
656.jpg,1314,1618,3424,303,4342,2015,1827,3041
657.jpg,1791,765,4197,1603,3540,3099,1372,2116
66.jpg,1212,512,2743,512,2931,1331,1012,1293
661.jpg,0,0,101,0,122,946,0,1040
665.jpg,794,361,2731,130,2998,3215,1098,3345
669.jpg,1437,715,4168,621,3894,2839,1343,2232
671.jpg,1141,1488,3554,245,4400,2153,1596,3027
673.jpg,2268,180,4472,14,4356,3388,2348,3157
674.jpg,1661,1416,3634,274,4400,2008,2095,2723
680.jpg,1314,729,3092,563,3323,3460,1473,3301
685.jpg,2001,708,4371,1271,3648,3193,1661,2051
686.jpg,881,1719,3330,43,4515,2001,1603,3316
687.jpg,1806,765,4428,281,4284,2723,1806,2239
689.jpg,2095,708,3540,130,4400,2622,2304,2983
691.jpg,2918,14,4428,1517,4428,1517,1885,3460
692.jpg,2297,303,4233,419,4255,3366,2268,3460
696.jpg,2124,252,4335,130,4233,3460,2246,3460
698.jpg,1228,968,2442,419,3301,2456,2059,2955
70.jpg,1187,493,2731,387,3156,1187,1450,1531
700.jpg,997,1762,3193,130,4371,1972,1719,3272
702.jpg,1690,816,3352,679,3439,3381,1856,3460
703.jpg,1705,390,4053,1827,3020,3258,939,1755
704.jpg,2377,72,4226,867,2673,3460,1257,2572
709.jpg,2528,187,4602,252,4269,3417,2239,3244
715.jpg,2622,101,3995,1163,2196,3446,881,2261
717.jpg,2023,216,3677,643,2983,3215,1401,2817
718.jpg,0,14,101,14,0,1221,0,1221
720.jpg,1965,130,3648,838,2384,3446,823,2658
721.jpg,1141,2088,3063,361,4342,1965,1842,3460
722.jpg,1286,1864,3041,158,4284,1546,2008,3200
726.jpg,910,1791,2962,158,4082,1820,1596,3244
731.jpg,2940,72,4226,1286,4226,1286,2037,3287
737.jpg,72,14,845,50,744,267,72,14
739.jpg,1979,14,1979,14,3937,2369,2434,3345
740.jpg,1517,686,3142,0,4082,3135,2261,3388
741.jpg,2001,14,4197,1683,3041,2983,1141,1336
742.jpg,1994,158,3793,628,3012,3215,1286,2897
743.jpg,1286,722,4219,303,4204,2608,1286,2290
744.jpg,2319,14,4400,2030,4400,2030,2955,3186
747.jpg,1979,447,3374,14,3995,2391,2398,2694
748.jpg,2073,195,3735,158,3504,3294,1517,2882
749.jpg,1560,130,3417,310,2890,3128,1401,2853
750.jpg,1784,274,3605,419,2969,3460,1112,3106
751.jpg,2991,216,4544,982,2167,3410,2167,3410
752.jpg,2080,447,3475,1018,2340,3294,997,2564
754.jpg,2304,274,3850,830,2969,3157,1430,2694
755.jpg,1777,614,3251,390,3590,3092,1979,3106
756.jpg,1228,1892,2969,303,4082,1603,2059,3085
757.jpg,2210,122,4096,14,4197,2998,2312,3085
76.jpg,1437,450,3287,237,3381,1331,1581,1556
762.jpg,2788,43,4342,1423,4342,1423,2059,3460
768.jpg,2658,130,4053,1452,4053,1452,1929,3388
771.jpg,440,614,4479,216,4428,3272,476,2890
772.jpg,1950,433,3677,187,3822,3193,2044,3121
774.jpg,2362,563,2362,563,3966,2232,2803,3179
776.jpg,1546,433,3085,0,3070,3323,1734,3077
778.jpg,1632,895,3142,736,3446,3287,1632,3381
779.jpg,1228,72,3070,72,3099,2817,1351,3070
781.jpg,1762,158,3533,14,2709,3381,823,2832
784.jpg,1632,1459,3106,130,4313,1488,2015,3186
786.jpg,852,108,2817,14,3417,3048,1221,3460
787.jpg,1690,101,4486,1553,3251,3330,1054,1668
788.jpg,1372,245,3113,245,3121,3077,1416,3121
789.jpg,1560,332,3099,426,3041,2759,1596,2752
790.jpg,1459,838,2882,390,3691,2788,2138,3330
791.jpg,1517,657,3128,476,3041,3301,1589,3048
795.jpg,1148,245,3005,245,3020,3244,1184,3258
797.jpg,1690,455,3352,0,4111,2882,2283,3128
798.jpg,1372,556,2991,0,3648,3041,1929,3179
8.jpg,1012,550,2900,575,3056,1731,1012,1793
800.jpg,1488,397,3280,130,3229,3359,1596,3020
801.jpg,1054,1249,3540,216,4168,2196,1459,2781
802.jpg,2767,0,4139,1293,2225,3388,881,2377
803.jpg,794,1307,3576,14,4400,2153,1452,3041
805.jpg,852,2080,3092,43,4313,1466,2073,3446
806.jpg,1827,14,3706,599,2579,3388,1083,2947
807.jpg,1632,910,4342,447,4298,2810,1632,2427
809.jpg,1806,578,3352,274,3908,2817,2102,3157
810.jpg,1719,838,2969,0,4342,2535,2759,3092
814.jpg,2095,187,3424,447,3388,2731,2095,2918
815.jpg,1950,144,3915,43,4024,3251,2239,3280
818.jpg,1343,556,2991,476,3128,3005,1452,3113
819.jpg,1791,72,3764,498,3056,3460,1228,2947
82.jpg,1418,712,2900,1037,2825,1793,987,1387
821.jpg,1127,274,2839,354,2702,3005,1054,2983
824.jpg,1734,447,3301,628,2962,3070,1517,2810
827.jpg,2015,14,3966,440,3272,3460,1343,3041
829.jpg,1690,332,3366,158,3395,2955,1791,2824
83.jpg,731,462,2918,462,3331,1725,487,1793
830.jpg,1459,0,4082,50,3561,3316,1661,3272
833.jpg,2420,14,2420,14,4284,2326,2738,3265
838.jpg,2138,332,3706,722,3222,3330,1575,2998
84.jpg,1225,262,2293,262,2806,1793,1187,1793
840.jpg,1603,932,2940,187,4082,2666,2550,3171
841.jpg,1632,635,3207,447,3590,3041,1813,3215
845.jpg,2586,158,4024,1192,2261,3446,968,2340
846.jpg,1719,469,3171,390,3244,2579,1799,2644
849.jpg,1799,14,3937,209,3316,3460,1372,3179
85.jpg,1125,437,2962,587,3306,1618,887,1475
851.jpg,2095,390,3684,549,3706,3229,1892,3135
852.jpg,1719,332,3186,332,3280,2723,1762,2759
855.jpg,2868,43,4313,1322,4313,1322,2153,3345
858.jpg,1741,397,3280,216,3482,2890,1762,2955
86.jpg,731,531,2650,437,3075,1362,718,1681
860.jpg,1401,924,2759,101,4400,2203,2586,3381
863.jpg,1372,440,3106,332,3085,3186,1445,3106
864.jpg,2312,419,4313,1849,3164,3121,3164,3121
865.jpg,2405,1025,3626,852,3764,2781,2355,2882
866.jpg,2239,158,3995,585,2781,3446,1170,2709
867.jpg,1690,1343,3944,476,4486,2109,2037,2666
868.jpg,1141,794,2507,130,3648,2514,2030,3186
87.jpg,1618,262,2581,431,2756,1793,1287,1606
872.jpg,1661,679,2803,679,2868,2369,1712,2507
873.jpg,1112,1365,2218,419,3735,2297,2485,3345
874.jpg,1618,274,3439,382,3468,3446,1517,3323
875.jpg,2745,216,4024,1358,2124,3330,2124,3330
877.jpg,852,1170,2181,14,4111,2189,2702,3417
878.jpg,1466,881,4024,982,3829,2723,1372,2304
879.jpg,1546,1054,2608,390,3619,2615,2268,3070
881.jpg,2442,563,3713,628,3663,2702,2442,2781
882.jpg,2246,1083,3345,1199,3179,2983,2066,2832
883.jpg,2275,592,3460,592,3475,2608,2210,2507
884.jpg,2037,643,3518,476,3482,3041,2037,2839
885.jpg,2008,332,4226,1777,3034,3186,1372,1603
886.jpg,2037,939,3330,939,3077,3157,1777,2882
887.jpg,2088,419,4226,2066,2962,3417,2962,3417
889.jpg,1835,895,3027,216,3908,2680,2391,3041
892.jpg,852,1979,4168,1394,4168,1394,2015,3417
893.jpg,1994,946,4176,881,4053,2507,1921,2181
894.jpg,1661,332,3157,845,2268,3352,736,2781
896.jpg,2044,419,3937,2102,3937,2102,1054,1582
899.jpg,2073,332,3561,657,3402,3020,1979,3171
9.jpg,1012,625,2931,993,2931,993,2106,1743
900.jpg,1603,505,3265,390,3215,3157,1647,3012
901.jpg,1546,700,3113,361,3720,3135,1770,3417
903.jpg,1871,303,3561,375,3468,2991,1806,2853
904.jpg,1293,765,3937,1293,3359,3215,1025,2268
906.jpg,1025,1676,3511,361,4428,2362,1611,3301
907.jpg,910,1762,3171,0,4486,1741,1690,3374
908.jpg,2528,245,3879,1300,2189,3244,2189,3244
909.jpg,2246,274,3764,997,2564,3446,1054,2680
91.jpg,1537,262,3481,606,3331,1793,1287,1443
910.jpg,1806,440,3482,158,3475,3265,1864,2983
911.jpg,361,3207,1314,3106,1445,3439,361,3460
914.jpg,1141,1329,2326,158,4168,2181,2853,3330
915.jpg,2138,130,3966,1748,3323,2897,1257,1582
917.jpg,1286,939,2731,187,4024,2803,2232,3460
919.jpg,1054,1589,3272,43,4284,1647,1856,3128
92.jpg,1218,250,3006,112,3056,1275,987,1287
923.jpg,794,1929,2976,0,4342,1603,1683,3446
924.jpg,1286,1018,2622,303,4024,2579,2124,3359
927.jpg,2449,14,2449,14,4255,1885,2911,2853
929.jpg,968,1473,2615,245,3446,1972,1228,3012
93.jpg,1087,500,2850,62,3206,1062,1087,1487
931.jpg,1661,187,3561,534,3070,3359,1314,3157
933.jpg,997,1199,2246,187,4082,2239,2572,3460
935.jpg,910,1076,2268,158,3937,2528,2145,3388
936.jpg,1430,758,2868,216,3793,2759,2138,3215
938.jpg,1907,14,4428,1770,2998,3316,1112,1430
941.jpg,1546,158,3417,419,2933,3345,1170,3063
942.jpg,1054,1611,3128,245,4082,2008,1546,3070
948.jpg,874,101,2890,101,3012,3309,903,3366
952.jpg,1784,130,4616,1553,3504,3446,1083,1748
953.jpg,997,281,2839,130,2861,3258,997,3135
954.jpg,794,260,2507,130,2666,2940,939,3020
955.jpg,1141,744,2637,130,3561,2759,1929,3215
956.jpg,1994,476,3590,664,2731,3460,1112,2926
958.jpg,2955,130,4313,1423,4313,1423,2138,3301
959.jpg,2492,158,4082,989,2796,3460,1025,2637
961.jpg,1372,874,2991,361,3952,3121,1994,3460
964.jpg,1546,1011,2926,592,3677,2890,2131,3301
968.jpg,1632,686,3099,130,3735,2983,2023,3186
97.jpg,712,900,2156,762,2281,1606,775,1793
971.jpg,1054,1632,3070,14,4197,1697,1770,3070
972.jpg,1878,599,3272,447,3359,2853,1806,2810
976.jpg,1416,419,3070,498,2962,2969,1452,2788
977.jpg,1813,14,3735,578,2622,3460,823,2702
978.jpg,736,1148,2131,158,3764,2557,2246,3460
98.jpg,1612,962,3250,662,3556,1712,1693,1793
981.jpg,2167,303,3706,520,3735,3135,2225,3417
982.jpg,2998,0,4457,1351,4457,1351,2145,3388
984.jpg,1228,924,2572,303,3533,2615,2023,3215
985.jpg,1314,1047,2774,245,4226,2759,2413,3460
986.jpg,2116,158,3822,801,3012,3460,1083,3005
987.jpg,2738,72,4573,845,3128,3446,1401,2615
988.jpg,1314,426,2875,216,3229,2702,1654,2983
989.jpg,1286,455,3229,0,3937,3460,1437,3460
99.jpg,1150,418,2962,312,3056,1412,762,1412
991.jpg,1719,245,3106,491,3034,2731,1719,2897
992.jpg,1488,599,3121,130,3822,3034,1589,3388
994.jpg,823,895,2405,187,3764,2788,1914,3460
996.jpg,1842,43,3619,787,2275,3388,794,2781
998.jpg,1647,101,3504,606,2716,3460,910,3106
999.jpg,1054,0,3200,0,3244,3460,1069,3460
